sector,transaction_count,median_price,mean_price,p25_price,p75_price,ew_percentile,low_transaction_count,min_sales_threshold
CO2 7,479,261000.0,278999.05010438414,220000.0,330000.0,41.264144056454555,False,20
CO2 8,463,265000.0,259480.7494600432,179000.0,315000.0,42.18274729285801,False,20
CO2 9,375,325000.0,337250.56,272750.0,390000.0,57.99367319625258,False,20
CO3 0,350,354750.0,353816.67714285717,286250.0,420000.0,63.96155250030417,False,20
CO3 3,385,336750.0,418808.82857142854,219000.0,520000.0,60.73731597517946,False,20
CO3 4,322,380000.0,407801.5714285714,325000.0,459500.0,69.34541915074827,False,20
CO3 8,240,352806.0,358623.1125,300000.0,410100.0,63.803382406618816,False,20
CO3 9,316,375000.0,397847.90189873416,303750.0,480000.0,68.18956077381677,False,20
CO4 0,244,320000.0,321512.9139344262,266843.75,375625.0,56.54580849251734,False,20
CO4 3,329,282500.0,319417.66565349547,247500.0,345000.0,47.20160603479742,False,20
CO4 5,628,330000.0,363673.0127388535,247500.0,430000.0,59.15561503832583,False,20
CO4 6,301,386000.0,407437.2026578073,320000.0,475000.0,70.50127752767976,False,20
CO4 7,14,457500.0,443571.4285714286,330000.0,545000.0,80.91616985034675,True,20
CO4 9,400,288750.0,316475.49,221500.0,380000.0,48.430465993429856,False,20
CO5 0,578,365000.0,391811.71280276816,317100.0,450000.0,66.10293223019832,False,20
CO5 7,213,350000.0,402871.6901408451,275000.0,460000.0,63.219369753011314,False,20
CO5 8,365,440000.0,475741.48493150686,330000.0,600000.0,78.6652877479012,False,20
CO5 9,352,400000.0,436925.88920454547,322250.0,520000.0,72.52707141988076,False,20
CO6 1,414,385000.0,431741.9202898551,305000.0,515000.0,70.2214381311595,False,20
CO6 2,320,390997.5,442605.10625,295000.0,540000.0,71.22520987954739,False,20
CO6 3,236,397500.0,452063.53813559323,316875.0,541250.0,72.0160603479742,False,20
CO6 4,249,415000.0,498357.2248995984,319500.0,565000.0,74.71103540576712,False,20
CO6 5,16,500000.0,563281.25,400000.0,663750.0,85.14417812385935,True,20
CO7 0,439,275000.0,286699.83599088836,216250.0,350000.0,44.84730502494221,False,20
CO7 6,291,468000.0,531572.1134020619,335500.0,630000.0,81.8469400170337,False,20
CO7 7,455,410000.0,452390.021978022,319495.0,541000.0,73.84109989049763,False,20
CO7 8,411,375000.0,409704.9124087591,324000.0,495000.0,68.18956077381677,False,20
CO7 9,341,330000.0,369916.6129032258,280000.0,415000.0,59.15561503832583,False,20
CO8 5,83,400000.0,473255.421686747,319750.0,586000.0,72.52707141988076,False,20
CO9 1,471,325000.0,348231.32059447985,262000.0,410000.0,57.99367319625258,False,20
CO9 2,326,332500.0,371437.8834355828,265000.0,450000.0,59.806545808492515,False,20
CO9 3,223,335000.0,404526.9058295964,267500.0,461000.0,60.3479742061078,False,20
CO9 4,141,415000.0,444500.70921985817,300000.0,560000.0,74.71103540576712,False,20
CR0 0,212,380000.0,378787.2405660377,345000.0,421750.0,69.34541915074827,False,20
CR0 1,320,331250.0,331576.328125,249740.0,388500.0,59.67879304051588,False,20
CR0 2,501,300000.0,314065.0259481038,238000.0,380000.0,51.65470251855457,False,20
CR0 3,317,375000.0,363341.3249211357,320000.0,415000.0,68.18956077381677,False,20
CR0 4,504,357000.0,370422.73214285716,264987.5,460000.0,64.55164861905341,False,20
CR0 5,396,385000.0,467782.4015151515,246000.0,575000.0,70.2214381311595,False,20
CR0 6,692,399000.0,391221.4826589595,300000.0,461500.0,72.15598004623433,False,20
CR0 7,434,485000.0,485557.64976958523,401250.0,565750.0,83.62331183842316,False,20
CR0 8,331,541000.0,510947.59516616317,366250.0,625000.0,88.09465871760554,False,20
CR0 9,358,325000.0,325268.93854748603,236000.0,379337.5,57.99367319625258,False,20
CR2 0,369,560000.0,580092.7181571815,371566.0,740000.0,89.33568560652148,False,20
CR2 6,441,335000.0,365983.07029478456,267000.0,429000.0,60.3479742061078,False,20
CR2 7,386,409000.0,493167.0725388601,294250.0,640000.0,73.52475970312689,False,20
CR2 8,376,475125.5,498542.1808510638,397875.0,560000.0,82.84462830027984,False,20
CR2 9,252,577500.0,590958.4761904762,476875.0,675000.0,90.49154398345297,False,20
CR3 0,197,315000.0,362361.8375634518,243000.0,465000.0,55.170945370483025,False,20
CR3 5,569,475000.0,512576.98945518455,370000.0,625000.0,82.6621243460275,False,20
CR3 6,427,430000.0,512409.093676815,297500.0,608750.0,77.35125927728434,False,20
CR3 7,60,1127050.0,1206574.5,647500.0,1642065.0,98.47913371456382,False,20
CR4 1,316,450000.0,430172.4240506329,364375.0,500000.0,80.05840126536074,False,20
CR4 2,297,460000.0,460383.8922558923,375000.0,545000.0,81.13517459544957,False,20
CR4 3,363,400000.0,397403.6225895317,273125.0,500000.0,72.52707141988076,False,20
CR4 4,233,345000.0,364320.58369098714,265000.0,465000.0,62.16084681834773,False,20
CR5 1,358,535000.0,549346.0614525139,450000.0,633750.0,87.71140041367563,False,20
CR5 2,354,560100.0,566567.906779661,392500.0,720000.0,89.4756053047816,False,20
CR5 3,391,555000.0,642985.746803069,441000.0,742000.0,89.01326195400901,False,20
CR6 9,396,510000.0,596442.1338383838,405750.0,700000.0,85.96544591799488,False,20
CR7 6,135,435000.0,415504.34814814816,355500.0,480000.0,77.95960579145881,False,20
CR7 7,348,400000.0,385844.2557471264,310000.0,457000.0,72.52707141988076,False,20
CR7 8,404,390000.0,390051.26485148515,305000.0,460000.0,70.97578780873586,False,20
CR8 1,189,620000.0,628621.0052910052,505000.0,750000.0,92.35308431682687,False,20
CR8 2,348,440000.0,465919.7586206897,289643.25,597000.0,78.6652877479012,False,20
CR8 3,220,667500.0,808114.3181818182,424650.0,991875.0,93.97128604453097,False,20
CR8 4,237,510000.0,549208.9493670886,360000.0,710000.0,85.96544591799488,False,20
CR8 5,362,500000.0,546874.4392265193,380000.0,696875.0,85.14417812385935,False,20
CT1 1,333,275000.0,301760.9159159159,228995.0,360000.0,44.84730502494221,False,20
CT1 2,258,265000.0,306193.9069767442,198500.0,343750.0,42.18274729285801,False,20
CT1 3,580,334500.0,370070.98793103447,255000.0,470000.0,59.97079936731963,False,20
CT10 1,388,405000.0,453814.8402061856,292875.0,556250.0,73.17191872490571,False,20
CT10 2,443,340000.0,360747.5711060948,270000.0,430000.0,61.309161698503466,False,20
CT10 3,345,370000.0,459412.6782608696,275000.0,550000.0,67.1067039785862,False,20
CT11 0,351,300000.0,326165.3418803419,255000.0,367750.0,51.65470251855457,False,20
CT11 7,320,239000.0,243878.046875,200000.0,277650.0,33.98223628178611,False,20
CT11 8,271,253000.0,291869.63837638375,179000.0,382500.0,38.52658474266942,False,20
CT11 9,300,264750.0,298412.6666666667,170000.0,384250.0,41.79340552378635,False,20
CT12 4,174,315000.0,340505.9942528736,268625.0,374375.0,55.170945370483025,False,20
CT12 5,202,337497.5,350483.8910891089,285750.0,386875.0,60.785983696313416,False,20
CT12 6,364,255000.0,257180.15934065933,220000.0,300000.0,39.068013140284705,False,20
CT13 0,286,325000.0,361508.48251748254,269250.0,415750.0,57.99367319625258,False,20
CT13 9,184,346750.0,423289.54347826086,282250.0,468625.0,62.4832704708602,False,20
CT14 0,124,375000.0,415078.62096774194,306347.0,463500.0,68.18956077381677,False,20
CT14 6,291,310000.0,363401.05498281785,238000.0,427750.0,53.948168876992334,False,20
CT14 7,512,335000.0,403320.388671875,271500.0,475000.0,60.3479742061078,False,20
CT14 8,102,445000.0,529794.3627450981,340500.0,628750.0,79.26146733179219,False,20
CT14 9,662,285500.0,311000.6404833837,240000.0,367812.5,48.108042340917386,False,20
CT15 4,131,309000.0,340710.679389313,260000.0,390000.0,53.443241270227524,False,20
CT15 5,88,322500.0,385888.63636363635,260000.0,442500.0,57.26974084438496,False,20
CT15 6,94,403750.0,505555.12765957444,297000.0,653750.0,73.0502494220708,False,20
CT15 7,153,429000.0,455133.9869281046,320000.0,550000.0,77.04708602019711,False,20
CT16 1,152,225500.0,249120.57894736843,168750.0,310000.0,30.56332887212556,False,20
CT16 2,331,220000.0,222865.7250755287,188750.0,255000.0,28.555785375349803,False,20
CT16 3,527,317000.0,345234.6717267552,284996.0,392123.0,55.56637060469644,False,20
CT17 0,387,210000.0,243614.1472868217,173000.0,305000.0,25.6053047816036,False,20
CT17 9,328,215000.0,220128.6006097561,180000.0,259250.0,26.998418299063147,False,20
CT18 7,540,345000.0,376289.4185185185,295000.0,430000.0,62.16084681834773,False,20
CT18 8,155,392000.0,449196.7419354839,328725.0,511250.0,71.2677941355396,False,20
CT19 4,322,282500.0,286736.0652173913,242125.0,335000.0,47.20160603479742,False,20
CT19 5,459,295000.0,346401.35076252726,226000.0,382000.0,50.121669302834896,False,20
CT19 6,295,257000.0,287913.6644067797,220000.0,323500.0,39.66419272417569,False,20
CT2 0,310,336123.0,370521.1548387097,280000.0,404696.0,60.72514904489598,False,20
CT2 7,309,310000.0,374942.05501618126,250000.0,430000.0,53.948168876992334,False,20
CT2 8,299,300000.0,352465.6153846154,245750.0,420000.0,51.65470251855457,False,20
CT2 9,115,407500.0,440199.1304347826,350000.0,512500.0,73.39700693515027,False,20
CT20 1,246,189000.0,234988.41463414635,134625.0,270000.0,19.40625380216571,False,20
CT20 2,515,245000.0,303654.386407767,180000.0,346500.0,36.05061442997932,False,20
CT20 3,624,309997.5,345150.38141025644,260000.0,371245.0,53.570994038204155,False,20
CT21 4,307,365000.0,417822.6058631922,277500.0,487500.0,66.10293223019832,False,20
CT21 5,365,380000.0,432625.4383561644,262500.0,570000.0,69.34541915074827,False,20
CT21 6,284,319500.0,356504.8133802817,258000.0,408500.0,55.96787930405159,False,20
CT3 1,238,415500.0,503993.7394957983,316250.0,622500.0,75.03345905827959,False,20
CT3 2,144,375000.0,395802.8125,296500.0,444750.0,68.18956077381677,False,20
CT3 3,360,275000.0,282298.3416666667,240000.0,308033.75,44.84730502494221,False,20
CT3 4,187,427000.0,468429.39572192513,320000.0,527500.0,76.91933325222047,False,20
CT4 5,146,463765.5,535065.1027397261,330000.0,644800.0,81.3845966662611,False,20
CT4 6,146,465000.0,553785.698630137,350000.0,698998.75,81.53059982966298,False,20
CT4 7,219,355000.0,421604.79452054796,275000.0,501250.0,64.21705803625746,False,20
CT4 8,59,505000.0,567656.6949152543,370000.0,676750.0,85.6004380094902,False,20
CT5 1,352,393000.0,419315.94886363635,307737.5,490625.0,71.41988076408322,False,20
CT5 2,380,430525.0,501197.3657894737,319500.0,610000.0,77.60068134809588,False,20
CT5 3,329,390000.0,445284.4285714286,307500.0,550000.0,70.97578780873586,False,20
CT5 4,394,396000.0,465325.38578680204,338500.0,510000.0,71.89439104513932,False,20
CT6 5,465,302000.0,317041.0774193548,195000.0,425000.0,52.360384474996955,False,20
CT6 6,505,349500.0,377444.2693069307,310000.0,432500.0,62.7813602628057,False,20
CT6 7,515,320000.0,351892.2737864078,280000.0,400000.0,56.54580849251734,False,20
CT6 8,401,325000.0,346574.8354114713,262000.0,410000.0,57.99367319625258,False,20
CT7 0,168,312500.0,333738.9285714286,267625.0,376250.0,54.63560043800949,False,20
CT7 9,413,330000.0,352558.25181598065,252000.0,435000.0,59.15561503832583,False,20
CT8 8,388,270000.0,279020.81701030926,185000.0,346625.0,43.569777345175815,False,20
CT9 1,308,215500.0,242446.2012987013,145000.0,310000.0,27.333008881859104,False,20
CT9 2,464,245000.0,278294.7909482759,157000.0,360000.0,36.05061442997932,False,20
CT9 3,356,330000.0,351602.4157303371,260000.0,425000.0,59.15561503832583,False,20
CT9 4,197,270000.0,260303.2233502538,211000.0,305000.0,43.569777345175815,False,20
CT9 5,367,325000.0,358923.5068119891,245000.0,439000.0,57.99367319625258,False,20
CV1 1,11,160000.0,183263.63636363635,144500.0,235000.0,11.856673561260495,True,20
CV1 2,90,175000.0,179693.6222222222,147000.0,200000.0,15.500669181165591,False,20
CV1 3,65,140000.0,151335.38461538462,117500.0,178000.0,7.409660542645091,False,20
CV1 4,154,152500.0,176262.5,129250.0,199875.0,10.074218274729285,False,20
CV1 5,74,145250.0,148024.32432432432,120000.0,168750.0,8.559435454434846,False,20
CV10 0,643,240000.0,258954.14463452567,200000.0,292500.0,34.59058279596058,False,20
CV10 7,423,210000.0,208017.23877068557,165000.0,240000.0,25.6053047816036,False,20
CV10 8,389,185000.0,194013.1850899743,158000.0,228000.0,18.432899379486557,False,20
CV10 9,732,216000.0,224878.52459016393,174562.5,261562.5,27.412093928701786,False,20
CV11 4,447,210000.0,230141.6577181208,170000.0,275000.0,25.6053047816036,False,20
CV11 5,261,170000.0,173867.0459770115,140000.0,205000.0,14.296143083100135,False,20
CV11 6,972,320150.0,341651.82818930043,270000.0,393246.25,57.03856916899866,False,20
CV11 7,207,310000.0,329050.98067632853,253838.5,377497.5,53.948168876992334,False,20
CV11 8,96,300000.0,310987.5833333333,279375.0,350000.0,51.65470251855457,False,20
CV12 0,463,240995.0,246883.5010799136,185000.0,298725.0,35.125927728434114,False,20
CV12 8,354,220750.0,215867.40677966102,180000.0,250000.0,29.103297238106823,False,20
CV12 9,522,255000.0,268283.97318007663,200000.0,306875.0,39.068013140284705,False,20
CV13 0,280,354250.0,424020.9928571429,244750.0,500000.0,63.93721863973719,False,20
CV13 6,253,364800.0,408513.7351778656,290000.0,480000.0,65.83525976396155,False,20
CV2 1,290,192232.5,194140.32068965517,155750.0,232375.0,20.574279109380704,False,20
CV2 2,451,230000.0,231504.1906873614,190000.0,270000.0,31.71918724905706,False,20
CV2 3,466,215000.0,217910.9957081545,185000.0,245000.0,26.998418299063147,False,20
CV2 4,304,175000.0,194689.38157894736,144750.0,225250.0,15.500669181165591,False,20
CV2 5,356,225500.0,224793.0393258427,198000.0,250500.0,30.56332887212556,False,20
CV21 1,504,261500.0,276201.89087301586,201500.0,335625.0,41.367562963864216,False,20
CV21 2,312,186000.0,195558.6826923077,145000.0,232750.0,18.88915926511741,False,20
CV21 3,405,223000.0,246981.55802469136,175000.0,295000.0,29.49263900717849,False,20
CV21 4,322,260000.0,277037.84161490685,222000.0,322250.0,40.716632193697535,False,20
CV22 5,715,358995.0,382055.0853146853,277500.0,460000.0,64.76456989901448,False,20
CV22 6,415,285000.0,328330.0674698795,231000.0,385000.0,47.773451758121425,False,20
CV22 7,774,280000.0,309702.22868217056,215000.0,381500.0,46.40467210122886,False,20
CV23 0,522,310000.0,346185.8563218391,250537.5,399987.5,53.948168876992334,False,20
CV23 1,546,369995.0,399520.22710622713,314996.25,484998.75,66.79036379121548,False,20
CV23 5,1,380000.0,380000.0,380000.0,380000.0,69.34541915074827,True,20
CV23 8,184,365000.0,429333.875,299250.0,523043.25,66.10293223019832,False,20
CV23 9,401,312000.0,373349.4264339152,243000.0,430000.0,54.556515391166805,False,20
CV3 1,330,209960.0,226736.76666666666,175000.0,274750.0,25.112544105122275,False,20
CV3 2,649,265000.0,285707.54545454547,205000.0,340000.0,42.18274729285801,False,20
CV3 3,187,196000.0,204568.1550802139,163500.0,235000.0,21.80313906801314,False,20
CV3 4,190,180250.0,178192.62631578947,120000.0,230000.0,17.337875653972503,False,20
CV3 5,413,268300.0,283270.00968523003,220000.0,340000.0,43.03443241270227,False,20
CV3 6,435,345500.0,360962.0689655172,275000.0,425000.0,62.428519284584496,False,20
CV31 1,531,322000.0,371111.1638418079,256500.0,430000.0,57.202822727825776,False,20
CV31 2,467,312000.0,326646.53533190576,270800.0,372000.0,54.556515391166805,False,20
CV31 3,240,265000.0,297726.425,202875.0,328275.0,42.18274729285801,False,20
CV32 4,187,315000.0,374216.4705882353,205000.0,421250.0,55.170945370483025,False,20
CV32 5,448,376850.0,458518.12053571426,262125.0,551250.0,68.71882224114856,False,20
CV32 6,447,426100.0,517468.8120805369,275000.0,675000.0,76.88283246137,False,20
CV32 7,554,370000.0,395770.5667870036,300500.0,462250.0,67.1067039785862,False,20
CV33 8,232,370500.0,363920.1681034483,294500.0,429399.0,67.44737802652391,False,20
CV33 9,392,390000.0,421308.22959183675,308300.0,491250.0,70.97578780873586,False,20
CV34 0,152,429997.5,442599.63157894736,370000.0,502700.0,77.10792067161455,False,20
CV34 4,354,240000.0,303523.8672316384,165000.0,343875.0,34.59058279596058,False,20
CV34 5,684,305850.0,320533.45760233916,245000.0,385000.0,53.0599829662976,False,20
CV34 6,532,402500.0,442911.992481203,308000.0,545000.0,72.95291397980289,False,20
CV34 7,118,390000.0,397862.28813559323,301250.0,447375.0,70.97578780873586,False,20
CV34 8,231,400000.0,429985.12987012987,324995.0,584997.5,72.52707141988076,False,20
CV35 0,289,405000.0,512348.5155709343,295000.0,605000.0,73.17191872490571,False,20
CV35 7,250,472500.0,504805.804,325000.0,628750.0,82.40053534493246,False,20
CV35 8,298,438750.0,550433.3724832215,339250.0,654000.0,78.36719795595572,False,20
CV35 9,402,358012.5,420928.67910447763,275000.0,460000.0,64.71590217788052,False,20
CV36 4,381,375000.0,415078.79002624674,264000.0,490000.0,68.18956077381677,False,20
CV36 5,121,577500.0,770765.8429752066,400000.0,840000.0,90.49154398345297,False,20
CV37 0,360,330000.0,409575.0833333333,239250.0,450000.0,59.15561503832583,False,20
CV37 5,174,444972.5,454139.6666666667,332450.0,552962.5,79.14588149409903,False,20
CV37 6,407,350000.0,412772.8574938575,227500.0,500000.0,63.219369753011314,False,20
CV37 7,539,415000.0,509629.5417439703,315000.0,613414.0,74.71103540576712,False,20
CV37 8,626,378747.5,475091.9488817891,275000.0,589995.0,68.97432777710183,False,20
CV37 9,854,380000.0,412807.5398126464,292000.0,490000.0,69.34541915074827,False,20
CV4 7,99,498000.0,546322.3636363636,349500.0,682500.0,84.78525368049641,False,20
CV4 8,256,295000.0,350188.25390625,190000.0,481250.0,50.121669302834896,False,20
CV4 9,620,215750.0,235312.73387096773,174425.0,280000.0,27.369509672709576,False,20
CV47 0,134,280000.0,315441.49253731343,230000.0,360750.0,46.40467210122886,False,20
CV47 1,234,307000.0,327806.94444444444,236375.0,385750.0,53.1816522691325,False,20
CV47 2,358,310200.0,366655.07262569835,254250.0,403750.0,54.337510646064004,False,20
CV47 7,33,704500.0,715530.303030303,450000.0,880000.0,94.9142231415014,False,20
CV47 8,96,367500.0,419928.1875,267500.0,502500.0,66.61394330210489,False,20
CV47 9,96,377500.0,400315.1041666667,265000.0,515000.0,68.87090886969217,False,20
CV5 6,614,236000.0,297375.37133550487,182000.0,358750.0,33.62331183842316,False,20
CV5 7,533,275000.0,279784.74671669793,217500.0,330000.0,44.84730502494221,False,20
CV5 8,487,235000.0,225349.45585215607,195000.0,260000.0,33.14271809222533,False,20
CV5 9,566,275000.0,304912.66254416964,218250.0,365000.0,44.84730502494221,False,20
CV6 1,455,222500.0,219931.47252747254,180000.0,256500.0,29.413553960335808,False,20
CV6 2,501,240000.0,254488.33133732536,210000.0,281000.0,34.59058279596058,False,20
CV6 3,312,195000.0,197577.99679487178,171875.0,220000.0,21.395546903516244,False,20
CV6 4,739,210000.0,221117.3247631935,175000.0,265050.0,25.6053047816036,False,20
